time,open,high,low,close,Daily Pivot,Daily BC,Daily TC,Daily R1,Daily R2,Daily R3,Daily R4,Daily S1,Daily S2,Daily S3,Daily S4,Prev Day High,Prev Day Low,Up Trend,Down Trend,K,D,%R,%R.1,datetime
1752829560,24999.35,24999.35,24987.55,24988.1,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,24980.664804645177,,58.419583753712125,78.33155759795068,-56.34266886326508,-36.305732484079385,2025-07-18 14:36:00
1752829620,24987.25,24987.5,24982.95,24984.25,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,24980.664804645177,,25.086250420378793,55.27920765877196,-94.1573033707898,-44.47983014861944,2025-07-18 14:37:00
1752829680,24984.35,24986.1,24979.65,24979.85,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,25004.347882413666,3.6644285227354487,29.05675423227544,-99.21722113504072,-53.82165605095756,2025-07-18 14:38:00
1752829740,24979.45,24982.75,24977.35,24978.6,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,25000.9955941723,-7.105427357601002e-15,9.583559647704732,-95.51166965888724,-56.475583864120914,2025-07-18 14:39:00
1752829800,24978.65,24982.9,24976.3,24981.1,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,25000.431034755067,2.7841339486146333,2.149520823783345,-83.39100346021097,-51.16772823779419,2025-07-18 14:40:00
1752829860,24980.6,24983.55,24977.75,24979.25,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,25000.431034755067,3.4523188553852804,2.0788176013332893,-89.7923875432506,-55.095541401272875,2025-07-18 14:41:00
1752829920,24978.8,24984.0,24976.35,24977.6,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,25000.431034755067,3.4523188553852804,3.2295905531283853,-95.50173010380897,-58.5987261146516,2025-07-18 14:42:00
1752829980,24977.85,24979.75,24974.8,24976.95,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24997.420724336447,0.6681849067706397,2.5242742058470538,-92.92763157894292,-59.97876857749191,2025-07-18 14:43:00
1752830040,24978.1,24978.1,24963.5,24963.65,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24993.311151902803,-6.957397620984314e-15,1.373501254051958,-99.58158995815492,-88.2165605095485,2025-07-18 14:44:00
1752830100,24964.15,24965.95,24952.95,24954.9,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24983.61003671252,-6.809367884367627e-15,0.2227283022568622,-94.35600578870978,-96.26794258373066,2025-07-18 14:45:00
1752830160,24955.15,24971.1,24955.15,24970.35,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24983.61003671252,10.951486720921878,3.650495573640621,-47.5113122171977,-66.69856459330562,2025-07-18 14:46:00
1752830220,24970.05,24970.35,24961.85,24963.95,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24983.61003671252,18.856198162432857,9.935894961118242,-64.57326892109418,-78.94736842105263,2025-07-18 14:47:00
1752830280,24963.9,24967.8,24963.55,24965.8,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24983.61003671252,29.766807639437143,19.85816417426396,-58.615136876010155,-75.40669856459608,2025-07-18 14:48:00
1752830340,24966.2,24966.8,24961.7,24964.75,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24983.61003671252,33.520475065061476,27.381160288977156,-61.99677938808519,-77.41626794258512,2025-07-18 14:49:00
1752830400,24964.2,24966.5,24961.95,24963.7,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24983.61003671252,41.44856265753453,34.911948454011046,-65.37842190016022,-79.42583732057416,2025-07-18 14:50:00
1752830460,24963.5,24964.0,24959.85,24962.0,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24983.61003671252,46.29656666486442,40.421868129153474,-66.23134328358388,-82.67942583732197,2025-07-18 14:51:00
1752830520,24962.45,24967.55,24960.7,24964.8,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24983.61003671252,52.22802935640772,46.65771955960222,-52.88270377733768,-77.3205741626822,2025-07-18 14:52:00
1752830580,24965.0,24969.2,24964.85,24969.2,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24983.61003671252,64.36053367484485,54.295043232039,-10.468319559217882,-68.89952153110048,2025-07-18 14:53:00
1752830640,24969.45,24972.95,24967.65,24969.8,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24983.61003671252,80.25232814988728,65.61363039371328,-17.696629213492045,-67.75119617225158,2025-07-18 14:54:00
1752830700,24969.3,24971.15,24967.1,24967.55,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24983.61003671252,88.87569577499328,77.82951919990846,-41.22137404580577,-72.05741626794537,2025-07-18 14:55:00
1752830760,24967.85,24967.9,24963.1,24967.2,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24983.61003671252,89.51946961472491,86.21583117986849,-43.893129770985055,-72.72727272727273,2025-07-18 14:56:00
1752830820,24967.55,24971.3,24964.25,24968.7,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24983.61003671252,89.87849650278268,89.42455396416695,-32.44274809159765,-69.85645933014354,2025-07-18 14:57:00
1752830880,24971.1,24974.8,24968.55,24968.85,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24983.61003671252,92.9821577845124,90.79337463400668,-39.79933110368186,-69.5693779904348,2025-07-18 14:58:00
1752830940,24969.05,24974.15,24969.05,24973.15,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24983.61003671252,97.70641392569296,93.522356070996,-11.036789297643724,-61.3397129186589,2025-07-18 14:59:00
1752831000,24973.1,24980.9,24967.6,24967.6,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24983.61003671252,82.02888163372525,90.9058177813102,-65.84158415842788,-71.96172248804245,2025-07-18 15:00:00
1752831060,24968.4,24973.1,24967.9,24971.05,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24983.61003671252,76.78268448517058,85.50599334819627,-55.33707865168861,-65.35885167464393,2025-07-18 15:01:00
1752831120,24970.65,24975.55,24970.35,24974.0,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24983.61003671252,76.78268448517058,78.53141686802215,-38.764044943822064,-59.71291866028847,2025-07-18 15:02:00
1752831180,24974.05,24974.8,24965.15,24965.15,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24983.61003671252,70.27761145640947,74.61432680891689,-88.48314606740126,-73.70689655172133,2025-07-18 15:03:00
1752831240,24964.7,24968.1,24962.7,24965.8,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24983.61003671252,54.893619257656475,67.31797173307886,-82.96703296704165,-62.80752532561848,2025-07-18 15:04:00
1752831300,24966.15,24967.5,24964.5,24965.85,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24983.61003671252,27.525934489948156,50.89905506800472,-82.69230769232038,-61.08597285068276,2025-07-18 15:05:00
1752831360,24966.05,24970.15,24965.35,24967.65,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24983.61003671252,28.846521636275867,37.088691794626854,-72.8021978021949,-52.657004830914424,2025-07-18 15:06:00
1752831420,24967.95,24973.35,24966.55,24970.35,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24983.61003671252,40.2713999760031,32.2146187007424,-57.96703296704664,-43.96135265701055,2025-07-18 15:07:00
1752831480,24970.1,24971.35,24962.95,24965.05,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24983.61003671252,35.67178974528512,34.92990378585472,-87.0879120879206,-61.03059581320828,2025-07-18 15:08:00
1752831540,24964.75,24968.85,24963.25,24968.45,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24983.61003671252,41.06772229270366,39.00363733799731,-55.25291828793267,-50.08051529790544,2025-07-18 15:09:00
1752831600,24968.35,24968.95,24966.5,24967.5,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24983.61003671252,30.472894526230046,35.737468854739625,-62.64591439688859,-47.942754919503066,2025-07-18 15:10:00
1752831660,24966.8,24968.9,24966.5,24968.6,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24983.61003671252,46.81739138044253,39.45266939979208,-51.23966942149978,-44.00715563507188,2025-07-18 15:11:00
1752831720,24968.65,24974.4,24968.0,24971.0,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24983.61003671252,59.10275674758043,45.46434755141767,-29.05982905983969,-35.42039355993273,2025-07-18 15:12:00
1752831780,24970.8,24975.7,24966.35,24967.9,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24983.61003671252,60.647746248784,55.522631458935656,-61.176470588229584,-50.48543689320388,2025-07-18 15:13:00
1752831840,24966.55,24972.85,24966.55,24970.7,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24983.61003671252,70.30608643057805,63.352196475647496,-39.21568627450981,-48.456057007122645,2025-07-18 15:14:00
1752831900,24971.0,24973.25,24968.65,24970.65,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24983.61003671252,68.5913261198686,66.51505293307689,-39.6078431372492,-48.69358669833056,2025-07-18 15:15:00
1752831960,24969.4,24971.9,24967.9,24970.5,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24983.61003671252,84.8862893944824,74.59456731497636,-40.784313725495906,-49.406175771971576,2025-07-18 15:16:00
1752832020,24971.0,24972.7,24970.1,24970.3,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24983.61003671252,86.36160045646672,79.94640532360592,-43.373493975912766,-50.356294536820506,2025-07-18 15:17:00
1752832080,24970.2,24971.85,24967.7,24970.2,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24983.61003671252,87.3375216590786,86.19513717000923,-58.823529411750975,-50.831353919236335,2025-07-18 15:18:00
1752832140,24970.8,24971.35,24965.25,24965.3,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24983.61003671252,56.93406191239004,76.8777280093118,-99.52153110048546,-77.22772277228525,2025-07-18 15:19:00
1752832200,24966.0,24968.85,24964.2,24966.15,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24982.523937144942,33.8873670831421,59.38631688487025,-83.04347826086324,-81.0439560439528,2025-07-18 15:20:00
1752832260,24966.45,24970.9,24963.55,24970.25,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24982.523937144942,37.458443718668455,42.75995757140021,-44.85596707818992,-58.516483516489174,2025-07-18 15:21:00
1752832320,24970.15,24971.25,24968.25,24970.3,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24982.523937144942,69.41838493182686,46.92139857787914,-30.41237113402584,-58.241758241767904,2025-07-18 15:22:00
1752832380,24970.6,24973.95,24969.7,24972.55,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24982.523937144942,96.95422666151023,67.94368510400186,-13.46153846155057,-45.87912087913104,2025-07-18 15:23:00
1752832440,24972.0,24975.4,24971.4,24973.2,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24982.523937144942,98.62660787982507,88.33307315772072,-18.56540084388458,-42.307692307694616,2025-07-18 15:24:00
1752832500,24974.95,24976.35,24973.1,24974.85,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24982.523937144942,100.0,98.52694484711178,-11.718750000000666,-33.24175824177291,2025-07-18 15:25:00
1752832560,24974.1,24978.4,24973.85,24977.2,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24982.523937144942,100.0,99.54220262660836,-8.080808080811792,-20.329670329673515,2025-07-18 15:26:00
1752832620,24977.35,24978.05,24971.75,24971.8,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24982.523937144942,81.52311913619896,93.84103971206632,-44.44444444445261,-50.00000000001,2025-07-18 15:27:00
1752832680,24972.5,24976.3,24969.85,24972.4,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24982.523937144942,64.7403770193108,82.08783205183659,-40.40404040403447,-38.216560509552366,2025-07-18 15:28:00
1752832740,24972.1,24974.35,24963.3,24965.55,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24982.523937144942,31.407043685977456,59.22351328049573,-85.09933774834653,-81.84713375797189,2025-07-18 15:29:00
